Country Name,Year,GDPpC,Data.Daily cigarettes,Data.Percentage.Male,Data.Percentage.Female,Data.Percentage.Total,Data.Smokers.Total,Data.Smokers.Female,Data.Smokers.Male
Lesotho,1995-01-01,518.021239193673,22.0,21.5,43.900002,1.1,217768,5719,212049
Lesotho,1996-01-01,483.920732448332,21.799999,21.4,43.900002,1.0,221311,5681,215629
Lesotho,1997-01-01,505.938839919654,21.799999,21.1,43.400002,1.1,222047,6002,216045
Lesotho,1998-01-01,467.587947818175,21.9,20.799999,43.0,1.1,221800,5985,215815
Lesotho,1999-01-01,457.704329988966,22.1,20.5,42.5,1.0,221422,5899,215523
Lesotho,2000-01-01,443.949928352154,22.200001,20.299999,42.099998,1.0,221287,5801,215486
Lesotho,2001-01-01,412.962296184389,22.299999,20.0,41.599998,1.0,221410,5691,215720
Lesotho,2002-01-01,388.367488658909,22.700001,19.6,40.599998,0.89999998,219117,5574,213544
Lesotho,2003-01-01,580.937271029778,23.1,19.200001,39.5,0.89999998,216915,5453,211462
Lesotho,2004-01-01,761.181038791723,23.5,18.700001,38.5,0.89999998,214909,5340,209570
Lesotho,2005-01-01,850.775270912945,23.9,18.4,37.599998,0.89999998,213186,5252,207934
Lesotho,2006-01-01,910.618540985505,24.4,17.9,36.5,0.80000001,210795,5191,205604
Lesotho,2007-01-01,848.023687415863,24.799999,17.5,35.5,0.80000001,208602,5151,203452
Lesotho,2008-01-01,885.618057056142,25.200001,17.1,34.700001,0.80000001,207159,5121,202038
Lesotho,2009-01-01,866.44568963626,25.4,16.799999,34.0,0.80000001,207193,5062,202131
Lesotho,2010-01-01,1104.80053785826,25.4,16.6,33.599998,0.80000001,208575,5058,203518
Lesotho,2011-01-01,1265.86386667226,25.1,16.700001,33.599998,0.80000001,212443,5179,207263
Lesotho,2012-01-01,1205.86000258954,24.700001,16.700001,33.599998,0.80000001,217171,5369,211802
Luxembourg,1980-01-01,16531.1148988397,26.6,32.599998,39.0,26.5,96196,40492,55703
Luxembourg,1981-01-01,13837.1299814617,26.5,32.400002,38.900002,26.200001,96209,40383,55826
Luxembourg,1982-01-01,12590.9767956204,26.299999,32.200001,38.900002,26.0,96161,40246,55914
Luxembourg,1983-01-01,12374.0304234408,26.1,32.0,38.799999,25.700001,96106,40068,56038
Luxembourg,1984-01-01,12126.9391987909,25.700001,31.700001,38.599998,25.4,95825,39781,56044
Luxembourg,1985-01-01,12481.9658448559,25.299999,31.5,38.400002,25.1,95529,39547,55982
Luxembourg,1986-01-01,18149.8692500239,24.6,31.200001,38.0,24.9,95242,39424,55818
Luxembourg,1987-01-01,22443.4314633012,24.0,30.9,37.599998,24.700001,95129,39437,55693
Luxembourg,1988-01-01,25219.3542781732,23.200001,30.700001,37.200001,24.700001,95208,39611,55597
Luxembourg,1989-01-01,26618.0695774968,22.4,30.5,36.599998,24.700001,95140,39857,55283
Luxembourg,1990-01-01,33465.478207919,21.700001,30.1,35.5,25.0,94721,40469,54253
Luxembourg,1991-01-01,35747.3377992066,20.9,29.6,34.299999,25.200001,94324,41190,53134
Luxembourg,1992-01-01,39570.8615665986,20.4,29.200001,33.299999,25.299999,93907,41682,52225
Luxembourg,1993-01-01,40066.7242518773,19.9,28.799999,32.5,25.299999,93664,42142,51522
Luxembourg,1994-01-01,43933.235442736,19.299999,28.700001,32.299999,25.4,94433,42777,51656
Luxembourg,1995-01-01,51032.349635318,18.799999,28.799999,32.400002,25.299999,95615,43102,52513
Luxembourg,1996-01-01,50444.3591236175,18.299999,28.9,32.799999,25.1,97142,43341,53800
Luxembourg,1997-01-01,46641.6408754876,17.9,29.0,33.299999,24.9,98550,43354,55196
Luxembourg,1998-01-01,47445.3810812051,17.4,29.0,33.599998,24.6,99707,43327,56381
Luxembourg,1999-01-01,50872.4492684624,17.0,28.9,33.700001,24.4,100603,43373,57230
Luxembourg,2000-01-01,48659.5988753233,16.6,28.799999,33.5,24.299999,101470,43791,57679
Luxembourg,2001-01-01,48440.1420151355,16.200001,28.6,33.200001,24.200001,102276,44275,58001
Luxembourg,2002-01-01,53005.7339209179,15.9,28.4,33.0,24.1,102751,44518,58233
Luxembourg,2003-01-01,65689.3214536911,15.7,28.0,32.5,23.700001,102207,44202,58005
Luxembourg,2004-01-01,76544.9170868473,15.7,27.5,31.9,23.299999,101126,43754,57372
Luxembourg,2005-01-01,80988.1376230858,15.6,26.9,31.200001,22.9,100088,43425,56663
Luxembourg,2006-01-01,90788.8004876145,15.5,26.5,30.6,22.5,100886,43653,57233
Luxembourg,2007-01-01,107475.320297978,15.4,26.0,30.1,22.0,102003,43944,58060
Luxembourg,2008-01-01,120422.137934157,15.4,25.5,29.6,21.6,102230,43886,58344
Luxembourg,2009-01-01,109419.746953106,15.6,25.200001,29.299999,21.200001,103013,44051,58961
Luxembourg,2010-01-01,110885.991378724,15.5,25.1,29.200001,21.200001,103731,44378,59353
Luxembourg,2011-01-01,119025.057203467,15.5,25.200001,29.1,21.299999,104810,44919,59891
Luxembourg,2012-01-01,112584.676270958,15.5,25.299999,29.200001,21.4,106192,45617,60575
Madagascar,1980-01-01,581.32813743507,7.1999998,22.4,38.200001,6.5,1051925,152079,899847
Madagascar,1981-01-01,516.90819249409,6.9000001,22.299999,37.900002,6.5,1075978,156224,919754
Madagascar,1982-01-01,505.224622656329,6.5999999,22.1,37.700001,6.5,1100478,160452,940026
Madagascar,1983-01-01,481.15140367123,6.3000002,22.0,37.5,6.5,1127285,164944,962341
Madagascar,1984-01-01,390.008172813006,6.0,21.9,37.400002,6.4000001,1155827,169581,986246
Madagascar,1985-01-01,369.261185396484,5.6999998,21.799999,37.299999,6.4000001,1186337,174606,1011731
Madagascar,1986-01-01,410.636007423108,5.4000001,21.799999,37.200001,6.4000001,1219464,180293,1039170
Madagascar,1987-01-01,295.018266430519,5.1999998,21.700001,37.099998,6.4000001,1254704,186498,1068206
Madagascar,1988-01-01,284.600429371019,5.0,21.700001,37.099998,6.5,1292748,193389,1099358
Madagascar,1989-01-01,275.263201235697,4.9000001,21.700001,37.099998,6.5,1334203,201207,1132996
Madagascar,1990-01-01,330.843525320839,4.6999998,21.799999,37.099998,6.5999999,1378002,209764,1168238
Madagascar,1991-01-01,265.793707607818,4.5,21.799999,37.0,6.6999998,1422900,218946,1203954
Madagascar,1992-01-01,294.293434734801,4.3000002,21.799999,37.0,6.6999998,1471657,229148,1242509
Madagascar,1993-01-01,312.078933286749,4.0,21.9,37.099998,6.8000002,1525157,240517,1284639
Madagascar,1994-01-01,262.146127899728,3.8,22.0,37.200001,7.0,1583176,253144,1330033
Madagascar,1995-01-01,276.736802406185,3.5999999,22.200001,37.400002,7.0999999,1645211,267054,1378157
Madagascar,1996-01-01,344.464947237385,3.4000001,22.4,37.700001,7.3000002,1711281,282257,1429024
Madagascar,1997-01-01,288.449380928042,3.4000001,21.700001,36.900002,6.6999998,1702965,264074,1438892
Madagascar,1998-01-01,288.635937581624,3.4000001,21.1,36.299999,6.1999998,1710009,251947,1458062
Madagascar,1999-01-01,271.942982247426,3.4000001,20.799999,36.0,5.8000002,1730243,244918,1485325
Madagascar,2000-01-01,285.46646330412,3.5,20.5,35.700001,5.5999999,1758428,241053,1517375
Madagascar,2001-01-01,325.460301001383,3.5999999,20.200001,35.299999,5.3000002,1789135,238183,1550951
Madagascar,2002-01-01,310.929711019902,3.5,19.799999,34.900002,5.0999999,1812835,233626,1579209
Madagascar,2003-01-01,359.534384773296,3.5,19.4,34.299999,4.8000002,1830416,226437,1603979
Madagascar,2004-01-01,277.507826538784,3.5999999,18.799999,33.5,4.4000001,1837401,214837,1622564
Madagascar,2005-01-01,311.793126597148,3.9000001,17.5,31.799999,3.5,1768705,177422,1591283
Madagascar,2006-01-01,330.52267005029,4.1999998,16.299999,30.1,2.7,1702691,144708,1557983
Madagascar,2007-01-01,427.836329234942,4.5999999,15.3,28.6,2.2,1645663,118339,1527324
Madagascar,2008-01-01,522.830621850521,5.0999999,14.4,27.299999,1.8,1603934,98814,1505121
Madagascar,2009-01-01,455.407373685484,5.4000001,13.8,26.299999,1.5,1586986,85447,1501540
Madagascar,2010-01-01,459.375407998781,5.5,13.6,26.0,1.4,1622557,84775,1537782
Madagascar,2011-01-01,516.902539244045,5.5999999,13.6,26.0,1.4,1672860,86419,1586440
Madagascar,2012-01-01,504.173737790664,5.6999998,13.6,26.1,1.4,1736849,89746,1647104
Malawi,1980-01-01,287.38654389592,17.4,13.0,23.799999,3.3,428945,57351,371594
Malawi,1981-01-01,276.261327663741,17.299999,13.0,23.700001,3.3,437724,58939,378785
Malawi,1982-01-01,253.13849076851,17.1,12.9,23.6,3.3,444970,60337,384633
Malawi,1983-01-01,252.205666869103,16.9,12.9,23.5,3.3,453610,61855,391756
Malawi,1984-01-01,239.546011398518,16.6,12.8,23.4,3.3,467717,63953,403763
Malawi,1985-01-01,215.924688584765,16.200001,12.8,23.4,3.3,489331,66806,422525
Malawi,1986-01-01,217.778180646987,15.8,12.8,23.4,3.3,519742,70564,449178
Malawi,1987-01-01,207.535396697774,15.4,12.9,23.4,3.3,557428,75190,482239
Malawi,1988-01-01,229.382052954632,14.9,12.9,23.4,3.3,597771,80208,517563
Malawi,1989-01-01,252.232313255037,14.4,12.9,23.4,3.3,634664,85018,549646
Malawi,1990-01-01,286.916594654486,13.8,13.0,23.299999,3.4000001,663978,89079,574899
Malawi,1991-01-01,326.171693430185,13.3,13.0,23.299999,3.4000001,684219,92333,591886
Malawi,1992-01-01,258.895580430113,12.8,13.0,23.200001,3.4000001,696581,94796,601785
Malawi,1993-01-01,293.782195437683,12.2,13.0,23.200001,3.5,704577,96908,607669
Malawi,1994-01-01,169.749198667115,11.7,13.1,23.1,3.5,711969,99217,612752
Malawi,1995-01-01,201.101408581467,11.2,13.1,23.1,3.5999999,722700,102219,620482
Malawi,1996-01-01,321.959634064692,10.8,13.1,23.0,3.7,737419,106049,631371
Malawi,1997-01-01,368.67731165962,10.7,13.0,22.799999,3.5999999,742213,105290,636923
Malawi,1998-01-01,237.374330977016,10.5,12.8,22.5,3.5,748835,104993,643841
Malawi,1999-01-01,235.510233830083,10.4,12.6,22.200001,3.4000001,755227,104701,650526
Malawi,2000-01-01,225.952455474545,10.3,12.4,21.799999,3.3,759837,104012,655825
Malawi,2001-01-01,217.2404722934,10.4,12.0,21.200001,3.0999999,752390,99906,652485
Malawi,2002-01-01,431.696660975605,10.4,11.6,20.6,2.9000001,746139,95931,650209
Malawi,2003-01-01,386.317242013575,10.5,11.3,20.0,2.8,742193,92243,649950
Malawi,2004-01-01,407.588990013244,10.5,10.9,19.6,2.5,740614,86679,653935
Malawi,2005-01-01,417.102263364075,10.6,10.7,19.200001,2.3,741922,82286,659636
Malawi,2006-01-01,443.523675665125,10.6,10.4,18.799999,2.2,745850,80069,665781
Malawi,2007-01-01,478.028076481469,10.7,10.2,18.4,2.0999999,751264,78398,672867
Malawi,2008-01-01,557.519009408402,10.8,9.8999996,18.0,2.0,759095,77229,681866
Malawi,2009-01-01,630.109154083703,10.9,9.8000002,17.799999,1.9,770218,76386,693832
Malawi,2010-01-01,688.139191185368,10.9,9.6999998,17.6,1.9,788590,76009,712581
Malawi,2011-01-01,769.052599195882,10.9,9.6999998,17.6,1.8,813382,77092,736290
Malawi,2012-01-01,563.061539677727,10.8,9.6999998,17.700001,1.8,842296,78562,763734
Malaysia,1980-01-01,1852.96336683194,24.299999,23.6,45.5,1.8,1994018,78128,1915890
Malaysia,1981-01-01,1843.34936975111,23.6,23.4,45.099998,1.8,2034453,79786,1954667
Malaysia,1982-01-01,1925.46811523292,23.0,23.200001,44.799999,1.8,2076147,81482,1994666
Malaysia,1983-01-01,2123.25859732126,22.5,23.1,44.599998,1.8,2121046,83239,2037807
Malaysia,1984-01-01,2311.17070580451,21.9,23.0,44.299999,1.8,2170886,85135,2085751
Malaysia,1985-01-01,2065.08861228219,21.4,23.0,44.299999,1.8,2234727,87440,2147287
Malaysia,1986-01-01,1782.54247972329,21.1,23.0,44.299999,1.8,2310905,90027,2220878
Malaysia,1987-01-01,2007.17265401353,20.700001,23.1,44.299999,1.8,2394241,92751,2301490
Malaysia,1988-01-01,2134.51887357433,20.299999,23.1,44.200001,1.8,2477850,95532,2382318
Malaysia,1989-01-01,2282.47025147258,19.9,23.1,44.0,1.8,2557961,98290,2459671
Malaysia,1990-01-01,2513.24139547744,19.5,23.0,43.799999,1.8,2633744,101079,2532665
Malaysia,1991-01-01,2727.52858528083,19.1,22.9,43.599998,1.8,2703055,103847,2599209
Malaysia,1992-01-01,3193.6353810378,18.6,22.700001,43.299999,1.8,2767768,106706,2661062
Malaysia,1993-01-01,3511.53262892184,18.1,22.6,43.0,1.8,2830990,109634,2721356
Malaysia,1994-01-01,3802.10762079454,17.6,22.4,42.599998,1.8,2893398,112402,2780995
Malaysia,1995-01-01,4405.11676395634,17.1,22.200001,42.200001,1.7,2958926,115043,2843883
Malaysia,1996-01-01,4874.81972520082,16.6,22.0,41.799999,1.7,3029254,117762,2911492
Malaysia,1997-01-01,4706.31491259882,16.200001,21.700001,41.200001,1.7,3087480,119752,2967729
Malaysia,1998-01-01,3308.83565299935,16.1,21.6,40.900002,1.7,3162243,121515,3040727
Malaysia,1999-01-01,3538.36299288587,16.0,21.4,40.5,1.7,3236036,123234,3112802
Malaysia,2000-01-01,4087.56259349384,15.8,21.1,40.200001,1.6,3302524,125135,3177389
Malaysia,2001-01-01,3941.12266621369,15.8,20.9,39.900002,1.6,3367933,127567,3240366
Malaysia,2002-01-01,4177.10494176499,15.9,20.700001,39.599998,1.6,3424980,130441,3294540
Malaysia,2003-01-01,4454.52676383656,15.9,20.4,39.200001,1.6,3473537,133334,3340204
Malaysia,2004-01-01,4924.33811126582,16.1,19.9,38.5,1.5,3491809,136011,3355798
Malaysia,2005-01-01,5536.83797041246,16.299999,19.5,37.900002,1.5,3512893,137900,3374993
Malaysia,2006-01-01,6137.15060967476,16.299999,19.200001,37.599998,1.4,3558685,135255,3423431
Malaysia,2007-01-01,7143.99944555912,16.200001,19.0,37.400002,1.4,3613131,131992,3481139
Malaysia,2008-01-01,8343.30254803955,16.1,18.9,37.299999,1.3,3677770,128566,3549204
Malaysia,2009-01-01,7167.87737583247,16.0,18.799999,37.400002,1.2,3760559,125875,3634684
Malaysia,2010-01-01,8880.14603964288,15.7,18.9,37.700001,1.2,3864928,124075,3740853
Malaysia,2011-01-01,10209.3719094019,15.4,19.0,38.0,1.1,3977655,123611,3854044
Malaysia,2012-01-01,10601.5109136826,15.2,19.1,38.099998,1.2,4085928,127663,3958265
Maldives,1980-01-01,257.531377031329,27.4,20.799999,31.200001,8.5,17679,3317,14362
Maldives,1981-01-01,263.943564357424,27.4,20.700001,31.0,8.5,18207,3441,14766
Maldives,1982-01-01,274.52738273132,27.4,20.6,30.9,8.5,18776,3565,15210
Maldives,1983-01-01,322.460743297584,27.299999,20.6,30.799999,8.5,19356,3692,15665
Maldives,1984-01-01,593.875664933524,27.200001,20.5,30.700001,8.5,19897,3810,16086
Maldives,1985-01-01,668.07833661613,27.200001,20.299999,30.6,8.5,20396,3926,16470
Maldives,1986-01-01,719.392846901648,27.1,20.200001,30.5,8.3999996,20868,4042,16825
Maldives,1987-01-01,691.402110014218,27.1,20.1,30.4,8.3999996,21319,4163,17156
Maldives,1988-01-01,798.041832615416,27.1,20.0,30.299999,8.3000002,21747,4289,17458
Maldives,1989-01-01,869.583568847876,27.200001,19.799999,30.200001,8.3000002,22160,4416,17744
Maldives,1990-01-01,955.933666652944,27.299999,19.700001,30.1,8.3000002,22582,4548,18034
Maldives,1991-01-01,1052.7536589418,27.5,19.5,30.0,8.3000002,23004,4683,18320
Maldives,1992-01-01,1191.27115124501,27.799999,19.4,29.9,8.1999998,23440,4825,18615
Maldives,1993-01-01,1311.46794590889,28.1,19.299999,29.799999,8.1999998,23925,4980,18945
Maldives,1994-01-01,1411.6317228578,28.4,19.1,29.700001,8.1999998,24454,5152,19302
Maldives,1995-01-01,1545.22305649036,28.6,19.0,29.5,8.1999998,25085,5356,19729
Maldives,1996-01-01,1707.02175913683,28.700001,18.9,29.200001,8.3000002,25812,5597,20215
Maldives,1997-01-01,1889.02617595499,28.700001,18.799999,29.299999,8.0,26699,5616,21084
Maldives,1998-01-01,1972.62340436336,28.700001,18.700001,29.299999,7.8000002,27637,5700,21937
Maldives,1999-01-01,2118.72149469412,28.6,18.6,29.200001,7.6999998,28619,5824,22795
Maldives,2000-01-01,2209.98823138762,28.4,18.5,29.200001,7.5999999,29659,5971,23687
Maldives,2001-01-01,3028.05074796799,28.200001,18.4,29.200001,7.4000001,30764,6126,24638
Maldives,2002-01-01,3069.03987217911,28.0,18.4,29.200001,7.3000002,31932,6273,25659
Maldives,2003-01-01,3539.80154726538,27.6,18.299999,29.299999,7.0999999,33154,6404,26750
Maldives,2004-01-01,4060.53440515002,27.200001,18.299999,29.6,6.9000001,34470,6499,27971
Maldives,2005-01-01,3789.23202385528,26.700001,18.4,30.200001,6.5999999,36045,6422,29623
Maldives,2006-01-01,5010.16342385998,26.1,18.700001,31.0,6.3000002,37745,6353,31391
Maldives,2007-01-01,5746.64425772624,25.4,18.9,31.799999,6.0999999,39558,6316,33242
Maldives,2008-01-01,6743.1309608974,24.700001,19.200001,32.599998,5.9000001,41461,6323,35138
Maldives,2009-01-01,6719.33025725066,24.1,19.6,33.400002,5.8000002,43429,6394,37035
Maldives,2010-01-01,7158.06141101431,23.6,19.799999,33.799999,5.8000002,45162,6626,38536
Maldives,2011-01-01,7409.33170427232,23.200001,20.0,34.099998,5.9000001,46819,6900,39919
Maldives,2012-01-01,7447.41545439203,22.799999,20.200001,34.400002,6.0,48450,7199,41251
Mali,1980-01-01,238.680481495689,5.8000002,10.4,17.9,3.0999999,394923,59944,334979
Mali,1981-01-01,204.301103393491,5.8000002,10.4,17.9,3.0999999,400407,60838,339569
Mali,1982-01-01,173.297004361579,5.9000001,10.3,17.9,3.0999999,406580,61786,344794
Mali,1983-01-01,165.027284759257,5.9000001,10.3,17.9,3.0999999,412805,62721,350084
Mali,1984-01-01,153.53884238176,6.0,10.3,17.9,3.0999999,418056,63635,354421
Mali,1985-01-01,170.036076145727,6.0999999,10.3,17.9,3.0999999,421818,64498,357320
Mali,1986-01-01,222.226156294226,6.1999998,10.2,17.799999,3.0999999,423653,65256,358398
Mali,1987-01-01,246.701536391095,6.3000002,10.2,17.799999,3.0999999,424087,65898,358189
Mali,1988-01-01,251.702599219829,6.4000001,10.2,17.700001,3.0999999,424600,66470,358130
Mali,1989-01-01,248.665553766173,6.5,10.1,17.700001,3.0999999,426959,67089,359870
Mali,1990-01-01,299.821615850828,6.5999999,10.1,17.700001,3.0999999,431862,67850,364012
Mali,1991-01-01,298.568688704254,6.6999998,10.1,17.700001,3.0,439329,68652,370677
Mali,1992-01-01,304.027870768566,6.8000002,10.1,17.700001,3.0,449333,69624,379710
Mali,1993-01-01,296.458014572103,6.8000002,10.1,17.700001,3.0,461464,70711,390753
Mali,1994-01-01,214.36264566048,6.9000001,10.1,17.700001,3.0,474834,71805,403029
Mali,1995-01-01,272.795032274573,7.0,10.1,17.700001,2.9000001,488765,72918,415846
Mali,1996-01-01,274.422408550854,7.0999999,10.1,17.700001,2.9000001,502804,74022,428782
Mali,1997-01-01,260.355966279296,7.1999998,10.1,17.700001,2.9000001,514771,75658,439113
Mali,1998-01-01,274.974397345528,7.3000002,10.1,17.6,2.9000001,527771,77206,450565
Mali,1999-01-01,315.171467803299,7.4000001,10.1,17.6,2.9000001,542248,78810,463439
Mali,2000-01-01,263.498384233191,7.5,10.1,17.6,2.9000001,558050,80476,477575
Mali,2001-01-01,299.41217520987,7.5999999,10.1,17.6,2.8,575093,82306,492787
Mali,2002-01-01,326.966659292309,7.6999998,10.1,17.700001,2.8,592962,84382,508580
Mali,2003-01-01,381.948546165632,7.8000002,10.1,17.700001,2.8,612114,86757,525357
Mali,2004-01-01,427.717319738119,7.9000001,10.1,17.6,2.9000001,631188,90496,540692
Mali,2005-01-01,473.995047118814,8.0,10.2,17.6,2.9000001,651403,94518,556885
Mali,2006-01-01,506.911838801283,8.1000004,10.2,17.5,3.0,672540,98679,573861
Mali,2007-01-01,579.257140305165,8.3000002,10.2,17.5,3.0,693925,101740,592185
Mali,2008-01-01,676.127000487907,8.3999996,10.2,17.5,3.0,716458,104813,611645
Mali,2009-01-01,680.649958093456,8.5,10.2,17.6,3.0,740311,107847,632464
Mali,2010-01-01,688.327865548408,8.6000004,10.3,17.6,3.0,763965,110698,653266
Mali,2011-01-01,810.182556519339,8.6999998,10.3,17.700001,3.0,786396,113256,673140
Mali,2012-01-01,753.392136831599,8.6999998,10.3,17.700001,2.9000001,808244,115719,692525
Malta,1980-01-01,3948.40312614976,36.299999,25.9,31.200001,21.1,65589,27801,37788
Malta,1981-01-01,3898.24303743905,36.200001,26.200001,31.5,21.200001,67142,28238,38904
Malta,1982-01-01,3788.05063240646,36.200001,26.5,32.099998,21.299999,68813,28648,40164
Malta,1983-01-01,3527.04000013994,36.299999,26.9,32.799999,21.4,70628,29079,41549
Malta,1984-01-01,3332.88535682256,36.400002,27.4,33.5,21.6,72511,29530,42981
Malta,1985-01-01,3322.4212829917,36.599998,27.799999,34.200001,21.799999,74428,30022,44406
Malta,1986-01-01,4194.65393924832,36.900002,28.299999,34.900002,22.0,76300,30518,45782
Malta,1987-01-01,5083.6691392063,37.099998,28.6,35.5,22.200001,78040,30989,47051
Malta,1988-01-01,5814.36477130523,37.299999,28.9,35.900002,22.200001,79502,31387,48116
Malta,1989-01-01,6040.60986225945,37.5,29.0,36.099998,22.200001,80740,31722,49018
Malta,1990-01-01,7191.92360259617,37.599998,29.0,36.200001,22.200001,81832,32016,49817
Malta,1991-01-01,7558.27738257485,37.700001,29.0,36.200001,22.1,82738,32248,50490
Malta,1992-01-01,8220.2455176794,37.799999,28.799999,36.0,21.9,83509,32420,51090
Malta,1993-01-01,7296.31014355389,37.799999,28.6,35.799999,21.700001,84146,32550,51597
Malta,1994-01-01,8000.51800452232,37.799999,28.299999,35.400002,21.4,84596,32647,51948
Malta,1995-01-01,9171.061035149,37.799999,28.0,35.0,21.200001,84840,32705,52135
Malta,1996-01-01,9438.55732745403,37.700001,27.6,34.599998,20.9,84986,32746,52239
Malta,1997-01-01,9724.33796960323,37.900002,27.1,33.900002,20.6,84333,32529,51804
Malta,1998-01-01,10273.4518124025,38.0,26.6,33.200001,20.200001,83766,32342,51423
Malta,1999-01-01,10720.9058766396,38.099998,26.1,32.5,19.799999,83165,32145,51020
Malta,2000-01-01,11083.0127951665,38.200001,25.5,31.700001,19.4,82366,31871,50495
Malta,2001-01-01,11081.0080389931,38.400002,25.0,31.1,19.1,81728,31620,50109
Malta,2002-01-01,11853.1897534799,38.599998,24.5,30.4,18.700001,81098,31393,49705
Malta,2003-01-01,13772.220724357,39.200001,23.799999,29.5,18.200001,79821,30954,48867
Malta,2004-01-01,15243.159006577,39.799999,23.200001,28.700001,17.799999,78698,30611,48087
Malta,2005-01-01,15866.1421544241,40.400002,22.6,27.9,17.5,77642,30341,47301
Malta,2006-01-01,16723.8776809978,40.900002,22.200001,27.200001,17.200001,76897,30216,46681
Malta,2007-01-01,19485.9506144632,41.299999,21.799999,26.700001,17.1,76405,30181,46224
Malta,2008-01-01,22205.2827489016,41.400002,21.6,26.299999,17.0,76240,30222,46019
Malta,2009-01-01,21083.1259174108,41.099998,21.700001,26.6,17.0,77328,30431,46897
Malta,2010-01-01,21798.9029323123,40.900002,21.799999,26.6,17.0,78143,30696,47448
Malta,2011-01-01,23155.1148403386,40.599998,21.9,26.799999,17.1,79181,31015,48166
Malta,2012-01-01,22526.6557801467,40.299999,22.1,27.1,17.200001,80354,31356,48998
Marshall Islands,1980-01-01,933.802944098257,22.1,19.5,33.599998,4.5999999,3256,377,2879
Marshall Islands,1981-01-01,933.802944098257,22.1,19.5,33.599998,4.5999999,3428,397,3030
Marshall Islands,1982-01-01,1010.09575052793,22.1,19.5,33.700001,4.5999999,3577,415,3162
Marshall Islands,1983-01-01,1160.50034746352,22.0,19.5,33.700001,4.5999999,3741,434,3306
Marshall Islands,1984-01-01,1205.86585463579,21.9,19.5,33.700001,4.5999999,3916,455,3461
Marshall Islands,1985-01-01,1126.19988706945,21.9,19.5,33.700001,4.5999999,4109,478,3631
Marshall Islands,1986-01-01,1381.52342882523,21.6,19.4,33.700001,4.5999999,4307,502,3805
Marshall Islands,1987-01-01,1495.25188737477,21.299999,19.4,33.5,4.5999999,4514,528,3986
Marshall Islands,1988-01-01,1618.05571451462,21.0,19.299999,33.400002,4.5999999,4732,555,4177
Marshall Islands,1989-01-01,1618.16484395839,20.700001,19.299999,33.400002,4.5999999,4890,575,4315
Marshall Islands,1990-01-01,1704.25869220579,20.5,19.200001,33.299999,4.5999999,5032,593,4439
Marshall Islands,1991-01-01,1753.49074447963,20.299999,19.200001,33.299999,4.5999999,5174,610,4564
Marshall Islands,1992-01-01,1896.55316047069,20.1,19.200001,33.299999,4.5999999,5289,625,4665
Marshall Islands,1993-01-01,2032.13877084014,19.9,19.299999,33.400002,4.5999999,5395,638,4756
Marshall Islands,1994-01-01,2168.35874799358,19.6,19.299999,33.400002,4.5999999,5488,651,4837
Marshall Islands,1995-01-01,2371.30685180072,19.299999,19.299999,33.400002,4.5999999,5567,661,4906
Marshall Islands,1996-01-01,2150.9953820482,19.1,19.299999,33.400002,4.5999999,5649,671,4978
Marshall Islands,1997-01-01,2114.39703579205,19.200001,19.200001,33.400002,4.6999998,5720,684,5036
Marshall Islands,1998-01-01,2111.94417274848,19.200001,19.200001,33.299999,4.6999998,5802,698,5105
Marshall Islands,1999-01-01,2123.6820596649,19.299999,19.1,33.200001,4.6999998,5890,713,5177
Marshall Islands,2000-01-01,2127.24070522278,19.4,19.1,33.099998,4.6999998,5981,728,5253
Marshall Islands,2001-01-01,2257.25470016356,19.4,19.0,33.0,4.6999998,6088,747,5342
Marshall Islands,2002-01-01,2417.39210217264,19.5,19.0,32.900002,4.6999998,6217,769,5448
Marshall Islands,2003-01-01,2411.29135852311,19.6,18.799999,32.599998,4.8000002,6330,794,5536
Marshall Islands,2004-01-01,2442.07954441076,19.700001,18.700001,32.200001,4.8000002,6441,820,5621
Marshall Islands,2005-01-01,2533.56460606953,19.799999,18.5,31.9,4.8000002,6550,844,5705
Marshall Islands,2006-01-01,2633.28659976387,19.799999,18.299999,31.5,4.8000002,6660,870,5789
Marshall Islands,2007-01-01,2773.41870535549,19.9,18.1,31.200001,4.8000002,6769,895,5874
Marshall Islands,2008-01-01,2712.37364352609,20.0,18.0,30.9,4.9000001,6880,919,5961
Marshall Islands,2009-01-01,2810.53309200828,20.1,17.9,30.6,4.9000001,7003,944,6059
Marshall Islands,2010-01-01,3001.31982926464,20.200001,17.799999,30.5,4.9000001,7155,969,6186
Marshall Islands,2011-01-01,3238.88731570104,20.200001,17.799999,30.4,4.9000001,7312,994,6318
Marshall Islands,2012-01-01,3445.31540332931,20.1,17.700001,30.299999,4.9000001,7478,1020,6457
Mauritania,1980-01-01,695.512844365775,14.0,9.3000002,15.9,2.9000001,77741,12290,65450
Mauritania,1981-01-01,712.446908025353,14.0,9.3000002,16.0,2.9000001,80307,12673,67633
Mauritania,1982-01-01,693.70864387138,14.1,9.3000002,16.0,2.9000001,83077,13079,69998
Mauritania,1983-01-01,707.733038779131,14.2,9.3999996,16.1,2.9000001,85958,13507,72451
Mauritania,1984-01-01,633.596163276203,14.6,9.3999996,16.200001,2.9000001,89031,13960,75072
Mauritania,1985-01-01,578.218842111916,15.0,9.5,16.299999,2.9000001,92164,14427,77737
Mauritania,1986-01-01,659.968208455545,15.4,9.5,16.4,2.9000001,95302,14895,80407
